entry_a,entry_b,alignment_type,confidence,notes
"barbaro:DCCXI",beck:4.96,equivalent,certain,
"barbaro:DCCXI",berendes:4.96,equivalent,certain,
"barbaro:DCCXI",gunther:4.98,equivalent,certain,
"barbaro:DCCXI",laguna:4.97,equivalent,certain,
"barbaro:DCCXI",lusitanus:99,equivalent,certain,
"barbaro:DCCXI",monardes:XCIII,equivalent,certain,
"barbaro:DCCXI",wellmann:4.96,equivalent,certain,
beck:4.96,berendes:4.96,equivalent,certain,
beck:4.96,gunther:4.98,equivalent,certain,
beck:4.96,laguna:4.97,equivalent,certain,
beck:4.96,lusitanus:99,equivalent,certain,
beck:4.96,monardes:XCIII,equivalent,certain,
beck:4.96,wellmann:4.96,equivalent,certain,
berendes:4.96,gunther:4.98,equivalent,certain,
berendes:4.96,laguna:4.97,equivalent,certain,
berendes:4.96,lusitanus:99,equivalent,certain,
berendes:4.96,monardes:XCIII,equivalent,certain,
berendes:4.96,wellmann:4.96,equivalent,certain,
gunther:4.98,laguna:4.97,equivalent,certain,
gunther:4.98,lusitanus:99,equivalent,certain,
gunther:4.98,monardes:XCIII,equivalent,certain,
gunther:4.98,wellmann:4.96,equivalent,certain,
laguna:4.97,lusitanus:99,equivalent,certain,
laguna:4.97,monardes:XCIII,equivalent,certain,
laguna:4.97,wellmann:4.96,equivalent,certain,
lusitanus:99,monardes:XCIII,equivalent,certain,
lusitanus:99,wellmann:4.96,equivalent,certain,
monardes:XCIII,wellmann:4.96,equivalent,certain,
"barbaro:DCCXII",beck:4.97,equivalent,certain,
"barbaro:DCCXII",berendes:4.97,equivalent,certain,
"barbaro:DCCXII",gunther:4.99,equivalent,certain,
"barbaro:DCCXII",laguna:4.98,equivalent,certain,
"barbaro:DCCXII",lusitanus:100,equivalent,certain,
"barbaro:DCCXII",monardes:XCIIII,equivalent,certain,
"barbaro:DCCXII",wellmann:4.97,equivalent,certain,
beck:4.97,berendes:4.97,equivalent,certain,
beck:4.97,gunther:4.99,equivalent,certain,
beck:4.97,laguna:4.98,equivalent,certain,
beck:4.97,lusitanus:100,equivalent,certain,
beck:4.97,monardes:XCIIII,equivalent,certain,
beck:4.97,wellmann:4.97,equivalent,certain,
berendes:4.97,gunther:4.99,equivalent,certain,
berendes:4.97,laguna:4.98,equivalent,certain,
berendes:4.97,lusitanus:100,equivalent,certain,
berendes:4.97,monardes:XCIIII,equivalent,certain,
berendes:4.97,wellmann:4.97,equivalent,certain,
gunther:4.99,laguna:4.98,equivalent,certain,
gunther:4.99,lusitanus:100,equivalent,certain,
gunther:4.99,monardes:XCIIII,equivalent,certain,
gunther:4.99,wellmann:4.97,equivalent,certain,
laguna:4.98,lusitanus:100,equivalent,certain,
laguna:4.98,monardes:XCIIII,equivalent,certain,
laguna:4.98,wellmann:4.97,equivalent,certain,
lusitanus:100,monardes:XCIIII,equivalent,certain,
lusitanus:100,wellmann:4.97,equivalent,certain,
monardes:XCIIII,wellmann:4.97,equivalent,certain,
"barbaro:DCCXIII",beck:4.98,equivalent,certain,
"barbaro:DCCXIII",berendes:4.98,equivalent,certain,
"barbaro:DCCXIII",gunther:4.100,equivalent,certain,
"barbaro:DCCXIII",laguna:4.99,equivalent,certain,
"barbaro:DCCXIII",lusitanus:101,equivalent,certain,
"barbaro:DCCXIII",monardes:XCV,equivalent,certain,
"barbaro:DCCXIII",wellmann:4.98,equivalent,certain,
beck:4.98,berendes:4.98,equivalent,certain,
beck:4.98,gunther:4.100,equivalent,certain,
beck:4.98,laguna:4.99,equivalent,certain,
beck:4.98,lusitanus:101,equivalent,certain,
beck:4.98,monardes:XCV,equivalent,certain,
beck:4.98,wellmann:4.98,equivalent,certain,
berendes:4.98,gunther:4.100,equivalent,certain,
berendes:4.98,laguna:4.99,equivalent,certain,
berendes:4.98,lusitanus:101,equivalent,certain,
berendes:4.98,monardes:XCV,equivalent,certain,
berendes:4.98,wellmann:4.98,equivalent,certain,
gunther:4.100,laguna:4.99,equivalent,certain,
gunther:4.100,lusitanus:101,equivalent,certain,
gunther:4.100,monardes:XCV,equivalent,certain,
gunther:4.100,wellmann:4.98,equivalent,certain,
laguna:4.99,lusitanus:101,equivalent,certain,
laguna:4.99,monardes:XCV,equivalent,certain,
laguna:4.99,wellmann:4.98,equivalent,certain,
lusitanus:101,monardes:XCV,equivalent,certain,
lusitanus:101,wellmann:4.98,equivalent,certain,
monardes:XCV,wellmann:4.98,equivalent,certain,
"barbaro:DCCXIIII",beck:4.99,equivalent,certain,
"barbaro:DCCXIIII",berendes:4.99,equivalent,certain,
"barbaro:DCCXIIII",gunther:4.101,equivalent,certain,
"barbaro:DCCXIIII",laguna:4.100,equivalent,certain,
"barbaro:DCCXIIII",lusitanus:102,equivalent,certain,
"barbaro:DCCXIIII",monardes:XCVI,equivalent,certain,
"barbaro:DCCXIIII",wellmann:4.99,equivalent,certain,
beck:4.99,berendes:4.99,equivalent,certain,
beck:4.99,gunther:4.101,equivalent,certain,
beck:4.99,laguna:4.100,equivalent,certain,
beck:4.99,lusitanus:102,equivalent,certain,
beck:4.99,monardes:XCVI,equivalent,certain,
beck:4.99,wellmann:4.99,equivalent,certain,
berendes:4.99,gunther:4.101,equivalent,certain,
berendes:4.99,laguna:4.100,equivalent,certain,
berendes:4.99,lusitanus:102,equivalent,certain,
berendes:4.99,monardes:XCVI,equivalent,certain,
berendes:4.99,wellmann:4.99,equivalent,certain,
gunther:4.101,laguna:4.100,equivalent,certain,
gunther:4.101,lusitanus:102,equivalent,certain,
gunther:4.101,monardes:XCVI,equivalent,certain,
gunther:4.101,wellmann:4.99,equivalent,certain,
laguna:4.100,lusitanus:102,equivalent,certain,
laguna:4.100,monardes:XCVI,equivalent,certain,
laguna:4.100,wellmann:4.99,equivalent,certain,
lusitanus:102,monardes:XCVI,equivalent,certain,
lusitanus:102,wellmann:4.99,equivalent,certain,
monardes:XCVI,wellmann:4.99,equivalent,certain,
"barbaro:DCCXV",beck:4.100,equivalent,certain,
"barbaro:DCCXV",berendes:4.100,equivalent,certain,
"barbaro:DCCXV",laguna:4.101,equivalent,certain,
"barbaro:DCCXV",lusitanus:103,equivalent,certain,
"barbaro:DCCXV",monardes:XCVII,equivalent,certain,
"barbaro:DCCXV",wellmann:4.100,equivalent,certain,
beck:4.100,berendes:4.100,equivalent,certain,
beck:4.100,laguna:4.101,equivalent,certain,
beck:4.100,lusitanus:103,equivalent,certain,
beck:4.100,monardes:XCVII,equivalent,certain,
beck:4.100,wellmann:4.100,equivalent,certain,
berendes:4.100,laguna:4.101,equivalent,certain,
berendes:4.100,lusitanus:103,equivalent,certain,
berendes:4.100,monardes:XCVII,equivalent,certain,
berendes:4.100,wellmann:4.100,equivalent,certain,
laguna:4.101,lusitanus:103,equivalent,certain,
laguna:4.101,monardes:XCVII,equivalent,certain,
laguna:4.101,wellmann:4.100,equivalent,certain,
lusitanus:103,monardes:XCVII,equivalent,certain,
lusitanus:103,wellmann:4.100,equivalent,certain,
monardes:XCVII,wellmann:4.100,equivalent,certain,
"barbaro:DCCXVI",beck:4.101,equivalent,certain,
"barbaro:DCCXVI",berendes:4.101,equivalent,certain,
"barbaro:DCCXVI",gunther:4.103,equivalent,certain,
"barbaro:DCCXVI",laguna:4.102,equivalent,certain,
"barbaro:DCCXVI",lusitanus:104,equivalent,certain,
"barbaro:DCCXVI",monardes:XCVIII,equivalent,certain,
"barbaro:DCCXVI",wellmann:4.101,equivalent,certain,
beck:4.101,berendes:4.101,equivalent,certain,
beck:4.101,gunther:4.103,equivalent,certain,
beck:4.101,laguna:4.102,equivalent,certain,
beck:4.101,lusitanus:104,equivalent,certain,
beck:4.101,monardes:XCVIII,equivalent,certain,
beck:4.101,wellmann:4.101,equivalent,certain,
berendes:4.101,gunther:4.103,equivalent,certain,
berendes:4.101,laguna:4.102,equivalent,certain,
berendes:4.101,lusitanus:104,equivalent,certain,
berendes:4.101,monardes:XCVIII,equivalent,certain,
berendes:4.101,wellmann:4.101,equivalent,certain,
gunther:4.103,laguna:4.102,equivalent,certain,
gunther:4.103,lusitanus:104,equivalent,certain,
gunther:4.103,monardes:XCVIII,equivalent,certain,
gunther:4.103,wellmann:4.101,equivalent,certain,
laguna:4.102,lusitanus:104,equivalent,certain,
laguna:4.102,monardes:XCVIII,equivalent,certain,
laguna:4.102,wellmann:4.101,equivalent,certain,
lusitanus:104,monardes:XCVIII,equivalent,certain,
lusitanus:104,wellmann:4.101,equivalent,certain,
monardes:XCVIII,wellmann:4.101,equivalent,certain,
"barbaro:DCCXVII",beck:4.102,equivalent,certain,
"barbaro:DCCXVII",berendes:4.102,equivalent,certain,
"barbaro:DCCXVII",gunther:4.104,equivalent,certain,
"barbaro:DCCXVII",laguna:4.103,equivalent,certain,
"barbaro:DCCXVII",lusitanus:105,equivalent,certain,
"barbaro:DCCXVII",monardes:XCIX,equivalent,certain,
"barbaro:DCCXVII",wellmann:4.102,equivalent,certain,
beck:4.102,berendes:4.102,equivalent,certain,
beck:4.102,gunther:4.104,equivalent,certain,
beck:4.102,laguna:4.103,equivalent,certain,
beck:4.102,lusitanus:105,equivalent,certain,
beck:4.102,monardes:XCIX,equivalent,certain,
beck:4.102,wellmann:4.102,equivalent,certain,
berendes:4.102,gunther:4.104,equivalent,certain,
berendes:4.102,laguna:4.103,equivalent,certain,
berendes:4.102,lusitanus:105,equivalent,certain,
berendes:4.102,monardes:XCIX,equivalent,certain,
berendes:4.102,wellmann:4.102,equivalent,certain,
gunther:4.104,laguna:4.103,equivalent,certain,
gunther:4.104,lusitanus:105,equivalent,certain,
gunther:4.104,monardes:XCIX,equivalent,certain,
gunther:4.104,wellmann:4.102,equivalent,certain,
laguna:4.103,lusitanus:105,equivalent,certain,
laguna:4.103,monardes:XCIX,equivalent,certain,
laguna:4.103,wellmann:4.102,equivalent,certain,
lusitanus:105,monardes:XCIX,equivalent,certain,
lusitanus:105,wellmann:4.102,equivalent,certain,
monardes:XCIX,wellmann:4.102,equivalent,certain,
"barbaro:DCCXIX",beck:4.103,equivalent,certain,
"barbaro:DCCXIX",berendes:4.103,equivalent,certain,
"barbaro:DCCXIX",gunther:4.105,equivalent,certain,
"barbaro:DCCXIX",laguna:4.103,equivalent,certain,
"barbaro:DCCXIX",lusitanus:106,equivalent,certain,
"barbaro:DCCXIX",monardes:C,equivalent,certain,
"barbaro:DCCXIX",wellmann:4.103,equivalent,certain,
beck:4.103,berendes:4.103,equivalent,certain,
beck:4.103,gunther:4.105,equivalent,certain,
beck:4.103,laguna:4.103,equivalent,certain,
beck:4.103,lusitanus:106,equivalent,certain,
beck:4.103,monardes:C,equivalent,certain,
beck:4.103,wellmann:4.103,equivalent,certain,
berendes:4.103,gunther:4.105,equivalent,certain,
berendes:4.103,laguna:4.103,equivalent,certain,
berendes:4.103,lusitanus:106,equivalent,certain,
berendes:4.103,monardes:C,equivalent,certain,
berendes:4.103,wellmann:4.103,equivalent,certain,
gunther:4.105,laguna:4.103,equivalent,certain,
gunther:4.105,lusitanus:106,equivalent,certain,
gunther:4.105,monardes:C,equivalent,certain,
gunther:4.105,wellmann:4.103,equivalent,certain,
laguna:4.103,lusitanus:106,equivalent,certain,
laguna:4.103,monardes:C,equivalent,certain,
laguna:4.103,wellmann:4.103,equivalent,certain,
lusitanus:106,monardes:C,equivalent,certain,
lusitanus:106,wellmann:4.103,equivalent,certain,
monardes:C,wellmann:4.103,equivalent,certain,
"barbaro:DCCXX",beck:4.104,equivalent,certain,
"barbaro:DCCXX",berendes:4.104,equivalent,certain,
"barbaro:DCCXX",gunther:4.106,equivalent,certain,
"barbaro:DCCXX",laguna:4.104,equivalent,certain,
"barbaro:DCCXX",lusitanus:107,equivalent,certain,
"barbaro:DCCXX",monardes:CI,equivalent,certain,
"barbaro:DCCXX",wellmann:4.104,equivalent,certain,
beck:4.104,berendes:4.104,equivalent,certain,
beck:4.104,gunther:4.106,equivalent,certain,
beck:4.104,laguna:4.104,equivalent,certain,
beck:4.104,lusitanus:107,equivalent,certain,
beck:4.104,monardes:CI,equivalent,certain,
beck:4.104,wellmann:4.104,equivalent,certain,
berendes:4.104,gunther:4.106,equivalent,certain,
berendes:4.104,laguna:4.104,equivalent,certain,
berendes:4.104,lusitanus:107,equivalent,certain,
berendes:4.104,monardes:CI,equivalent,certain,
berendes:4.104,wellmann:4.104,equivalent,certain,
gunther:4.106,laguna:4.104,equivalent,certain,
gunther:4.106,lusitanus:107,equivalent,certain,
gunther:4.106,monardes:CI,equivalent,certain,
gunther:4.106,wellmann:4.104,equivalent,certain,
laguna:4.104,lusitanus:107,equivalent,certain,
laguna:4.104,monardes:CI,equivalent,certain,
laguna:4.104,wellmann:4.104,equivalent,certain,
lusitanus:107,monardes:CI,equivalent,certain,
lusitanus:107,wellmann:4.104,equivalent,certain,
monardes:CI,wellmann:4.104,equivalent,certain,
"barbaro:DCCXXI",beck:4.105,equivalent,certain,
"barbaro:DCCXXI",berendes:4.105,equivalent,certain,
"barbaro:DCCXXI",laguna:4.105,equivalent,certain,
"barbaro:DCCXXI",lusitanus:108,equivalent,certain,
"barbaro:DCCXXI",monardes:CII,equivalent,certain,
"barbaro:DCCXXI",wellmann:4.105,equivalent,certain,
beck:4.105,berendes:4.105,equivalent,certain,
beck:4.105,laguna:4.105,equivalent,certain,
beck:4.105,lusitanus:108,equivalent,certain,
beck:4.105,monardes:CII,equivalent,certain,
beck:4.105,wellmann:4.105,equivalent,certain,
berendes:4.105,laguna:4.105,equivalent,certain,
berendes:4.105,lusitanus:108,equivalent,certain,
berendes:4.105,monardes:CII,equivalent,certain,
berendes:4.105,wellmann:4.105,equivalent,certain,
laguna:4.105,lusitanus:108,equivalent,certain,
laguna:4.105,monardes:CII,equivalent,certain,
laguna:4.105,wellmann:4.105,equivalent,certain,
lusitanus:108,monardes:CII,equivalent,certain,
lusitanus:108,wellmann:4.105,equivalent,certain,
monardes:CII,wellmann:4.105,equivalent,certain,
"barbaro:DCCXXII",beck:4.106,equivalent,certain,
"barbaro:DCCXXII",berendes:4.106,equivalent,certain,
"barbaro:DCCXXII",gunther:4.108,equivalent,certain,
"barbaro:DCCXXII",laguna:4.107,equivalent,certain,
"barbaro:DCCXXII",lusitanus:109,equivalent,certain,
"barbaro:DCCXXII",monardes:CIII,equivalent,certain,
"barbaro:DCCXXII",wellmann:4.106,equivalent,certain,
beck:4.106,berendes:4.106,equivalent,certain,
beck:4.106,gunther:4.108,equivalent,certain,
beck:4.106,laguna:4.107,equivalent,certain,
beck:4.106,lusitanus:109,equivalent,certain,
beck:4.106,monardes:CIII,equivalent,certain,
beck:4.106,wellmann:4.106,equivalent,certain,
berendes:4.106,gunther:4.108,equivalent,certain,
berendes:4.106,laguna:4.107,equivalent,certain,
berendes:4.106,lusitanus:109,equivalent,certain,
berendes:4.106,monardes:CIII,equivalent,certain,
berendes:4.106,wellmann:4.106,equivalent,certain,
gunther:4.108,laguna:4.107,equivalent,certain,
gunther:4.108,lusitanus:109,equivalent,certain,
gunther:4.108,monardes:CIII,equivalent,certain,
gunther:4.108,wellmann:4.106,equivalent,certain,
laguna:4.107,lusitanus:109,equivalent,certain,
laguna:4.107,monardes:CIII,equivalent,certain,
laguna:4.107,wellmann:4.106,equivalent,certain,
lusitanus:109,monardes:CIII,equivalent,certain,
lusitanus:109,wellmann:4.106,equivalent,certain,
monardes:CIII,wellmann:4.106,equivalent,certain,
"barbaro:DCCXXIII",beck:4.107,equivalent,certain,
"barbaro:DCCXXIII",berendes:4.107,equivalent,certain,
"barbaro:DCCXXIII",gunther:4.109,equivalent,certain,
"barbaro:DCCXXIII",laguna:4.108,equivalent,certain,
"barbaro:DCCXXIII",lusitanus:110,equivalent,certain,
"barbaro:DCCXXIII",monardes:CIIII,equivalent,certain,
"barbaro:DCCXXIII",wellmann:4.107,equivalent,certain,
beck:4.107,berendes:4.107,equivalent,certain,
beck:4.107,gunther:4.109,equivalent,certain,
beck:4.107,laguna:4.108,equivalent,certain,
beck:4.107,lusitanus:110,equivalent,certain,
beck:4.107,monardes:CIIII,equivalent,certain,
beck:4.107,wellmann:4.107,equivalent,certain,
berendes:4.107,gunther:4.109,equivalent,certain,
berendes:4.107,laguna:4.108,equivalent,certain,
berendes:4.107,lusitanus:110,equivalent,certain,
berendes:4.107,monardes:CIIII,equivalent,certain,
berendes:4.107,wellmann:4.107,equivalent,certain,
gunther:4.109,laguna:4.108,equivalent,certain,
gunther:4.109,lusitanus:110,equivalent,certain,
gunther:4.109,monardes:CIIII,equivalent,certain,
gunther:4.109,wellmann:4.107,equivalent,certain,
laguna:4.108,lusitanus:110,equivalent,certain,
laguna:4.108,monardes:CIIII,equivalent,certain,
laguna:4.108,wellmann:4.107,equivalent,certain,
lusitanus:110,monardes:CIIII,equivalent,certain,
lusitanus:110,wellmann:4.107,equivalent,certain,
monardes:CIIII,wellmann:4.107,equivalent,certain,
"barbaro:DCCXXIIII",beck:4.108,equivalent,certain,
"barbaro:DCCXXIIII",berendes:4.108,equivalent,certain,
"barbaro:DCCXXIIII",gunther:4.110,equivalent,certain,
"barbaro:DCCXXIIII",laguna:4.109,equivalent,certain,
"barbaro:DCCXXIIII",lusitanus:111,equivalent,certain,
"barbaro:DCCXXIIII",monardes:CV,equivalent,certain,
"barbaro:DCCXXIIII",wellmann:4.108,equivalent,certain,
beck:4.108,berendes:4.108,equivalent,certain,
beck:4.108,gunther:4.110,equivalent,certain,
beck:4.108,laguna:4.109,equivalent,certain,
beck:4.108,lusitanus:111,equivalent,certain,
beck:4.108,monardes:CV,equivalent,certain,
beck:4.108,wellmann:4.108,equivalent,certain,
berendes:4.108,gunther:4.110,equivalent,certain,
berendes:4.108,laguna:4.109,equivalent,certain,
berendes:4.108,lusitanus:111,equivalent,certain,
berendes:4.108,monardes:CV,equivalent,certain,
berendes:4.108,wellmann:4.108,equivalent,certain,
gunther:4.110,laguna:4.109,equivalent,certain,
gunther:4.110,lusitanus:111,equivalent,certain,
gunther:4.110,monardes:CV,equivalent,certain,
gunther:4.110,wellmann:4.108,equivalent,certain,
laguna:4.109,lusitanus:111,equivalent,certain,
laguna:4.109,monardes:CV,equivalent,certain,
laguna:4.109,wellmann:4.108,equivalent,certain,
lusitanus:111,monardes:CV,equivalent,certain,
lusitanus:111,wellmann:4.108,equivalent,certain,
monardes:CV,wellmann:4.108,equivalent,certain,
"barbaro:DCCXXV",beck:4.109,equivalent,certain,
"barbaro:DCCXXV",berendes:4.109,equivalent,certain,
"barbaro:DCCXXV",gunther:4.111,equivalent,certain,
"barbaro:DCCXXV",laguna:4.110,equivalent,certain,
"barbaro:DCCXXV",lusitanus:112,equivalent,certain,
"barbaro:DCCXXV",monardes:CVI,equivalent,certain,
"barbaro:DCCXXV",wellmann:4.109,equivalent,certain,
beck:4.109,berendes:4.109,equivalent,certain,
beck:4.109,gunther:4.111,equivalent,certain,
beck:4.109,laguna:4.110,equivalent,certain,
beck:4.109,lusitanus:112,equivalent,certain,
beck:4.109,monardes:CVI,equivalent,certain,
beck:4.109,wellmann:4.109,equivalent,certain,
berendes:4.109,gunther:4.111,equivalent,certain,
berendes:4.109,laguna:4.110,equivalent,certain,
berendes:4.109,lusitanus:112,equivalent,certain,
berendes:4.109,monardes:CVI,equivalent,certain,
berendes:4.109,wellmann:4.109,equivalent,certain,
gunther:4.111,laguna:4.110,equivalent,certain,
gunther:4.111,lusitanus:112,equivalent,certain,
gunther:4.111,monardes:CVI,equivalent,certain,
gunther:4.111,wellmann:4.109,equivalent,certain,
laguna:4.110,lusitanus:112,equivalent,certain,
laguna:4.110,monardes:CVI,equivalent,certain,
laguna:4.110,wellmann:4.109,equivalent,certain,
lusitanus:112,monardes:CVI,equivalent,certain,
lusitanus:112,wellmann:4.109,equivalent,certain,
monardes:CVI,wellmann:4.109,equivalent,certain,
"barbaro:DCCXXVI",beck:4.110,equivalent,certain,
"barbaro:DCCXXVI",berendes:4.110,equivalent,certain,
"barbaro:DCCXXVI",gunther:4.112,equivalent,certain,
"barbaro:DCCXXVI",laguna:4.111,equivalent,certain,
"barbaro:DCCXXVI",lusitanus:113,equivalent,certain,
"barbaro:DCCXXVI",monardes:CVII,equivalent,certain,
"barbaro:DCCXXVI",wellmann:4.110,equivalent,certain,
beck:4.110,berendes:4.110,equivalent,certain,
beck:4.110,gunther:4.112,equivalent,certain,
beck:4.110,laguna:4.111,equivalent,certain,
beck:4.110,lusitanus:113,equivalent,certain,
beck:4.110,monardes:CVII,equivalent,certain,
beck:4.110,wellmann:4.110,equivalent,certain,
berendes:4.110,gunther:4.112,equivalent,certain,
berendes:4.110,laguna:4.111,equivalent,certain,
berendes:4.110,lusitanus:113,equivalent,certain,
berendes:4.110,monardes:CVII,equivalent,certain,
berendes:4.110,wellmann:4.110,equivalent,certain,
gunther:4.112,laguna:4.111,equivalent,certain,
gunther:4.112,lusitanus:113,equivalent,certain,
gunther:4.112,monardes:CVII,equivalent,certain,
